the peasant s wise daughter brothers grimm.txt, 0.02151694915254244
the pen and inkstand h c andersen.txt, 0.02233418834737998
the phoenix bird h c andersen.txt, -0.059033733562035465
the picture la fontain.txt, -0.024357826595964395
the pie and the patty pan beatrix potter.txt, 0.017808564231738065
the pigeon and the crow indian writer.txt, -0.005575087895529784
the pigs h c andersen.txt, 0.006598299824585163
the pink brothers grimm.txt, 0.028815225160829162
the poor boy in the grave brothers grimm.txt, 0.008860541285985157
the poor man and the rich man brothers grimm.txt, -0.03746188390530579
the poor miller s boy and the cat brothers grimm.txt, 0.06357119582926044
the prince and the fakir indian writer.txt, -0.044997494571571754
the princess betrothed to the king of garba la fontain.txt, -0.013194217002760656
the progress of wit la fontain.txt, -0.0020232595188784284
the psalter la fontain.txt, -0.007665805340223941
the puppet showman h c andersen.txt, -0.028231644260599875
the quarrel of tee monkey and the crab japanese writer.txt, -0.05974325945009533
the queen bee brothers grimm.txt, 0.08085994573158006
the quid pro quo or the mistakes la fontain.txt, -0.05724512793318322
the raven brothers grimm.txt, -0.04540267150823498
the rhemese la fontain.txt, -0.015041863150803626
the riddle brothers grimm.txt, -0.040374978399861636
the river scamander la fontain.txt, -0.018526466380543432
the robber bridegroom brothers grimm.txt, -0.000794788273615829
the roly poly pudding beatrix potter.txt, -0.04991789819376053
the sagacious monkey and the boar japanese writer.txt, 0.027423167848699793
the sea hare brothers grimm.txt, 0.07564982123876712
the second voyage of sinbad the sailor arabian writer.txt, -0.07602746852564762
the servant girl justified la fontain.txt, -0.06634699215344371
the seven ravens brothers grimm.txt, -0.023064729194187596
the seven swabians brothers grimm.txt, -0.04245788667687596
the seventh and last voyage of sinbad the sailor arabian writer.txt, 0.038600621945801925
the shepherd boy brothers grimm.txt, 0.06921612186607426
the shoes that were danced to pieces brothers grimm.txt, -0.0244551002615519
the shroud brothers grimm.txt, -0.056732713303679724
the sick abbess la fontain.txt, 0.03679819915254238
the singing bone brothers grimm.txt, -0.02701671715471784
the singing springing lark brothers grimm.txt, -0.038755648244699493
the six servants brothers grimm.txt, -0.08859069453809822
the six swans brothers grimm.txt, 0.05380844194666996
the sixth voyage of sinbad the sailor arabian writer.txt, 0.08540527253733174
the skilful huntsman brothers grimm.txt, 0.0653510838831293
the snow man h c andersen.txt, -0.057125208143095005
the son of seven queens indian writer.txt, -0.03764984761259706
the soothsayer s son indian writer.txt, 0.05101901594610696
the sparrow and his four children brothers grimm.txt, -0.05911538461538453
the spectacles la fontain.txt, 0.03733106672333219
the spindle the shuttle and the needle brothers grimm.txt, -0.07237561691343206
the spirit in the bottle brothers grimm.txt, -0.026001850665527737
the star money brothers grimm.txt, 0.05940290890533299
the stolen farthings brothers grimm.txt, -0.054107312440645795
the stone of the wise men h c andersen.txt, -0.011049163710086091
the story of prince yamato take japanese writer.txt, -0.027245234109196624
the story of schlauraffen land brothers grimm.txt, 0.005900178253119448
the story of the king s son arabian writer.txt, -0.021081856040780465
the story of the man who did not wish to die japanese writer.txt, 0.005002211193553136
the story of the old man who made withered trees to flower japanese writer.txt, -0.07842454919329334
the story of the year h c andersen.txt, 0.0186518575258519
the story of the youth who went forth to learn what fear was brothers grimm.txt, 0.0029634761190008518
the story of urashima taro the fisher lad japanese writer.txt, 0.00024163061693765198
the story of zobeide told by herself arabian writer.txt, 0.1
the tailor in heaven brothers grimm.txt, -0.018938734932272848
the tale of benjamin bunny beatrix potter.txt, 0.012184765826042271
the tale of mr. jeremy fisher beatrix potter.txt, 0.013514707181344376
the tale of mr. tod beatrix potter.txt, -0.01171330214493837
the tale of mrs. tiggy winkle beatrix potter.txt, -0.05504619758351098
